,id,created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count,negative,neutral,positive,sentiment_score,sentiment
8540,D8541,2022-07-06 06:18:55,realli order dunkin 1am,,[],[],0,1,,,1324092671191863296,sweetkaralyn,𝕂𝕒𝕣𝕒 🖤💀⛓,269,124,591,False,240,0.0,1.0,0.0,0.0,neutral
8541,D8542,2022-07-06 06:13:17,learn drive thru today omw job dunkin,,[],[],0,0,,,827707557045211136,makhyla_e,mak🦋,996,586,42821,False,17901,0.0,1.0,0.0,0.0,neutral
8542,D8543,2022-07-06 06:12:43,fuck make 13 shift manag dunkin,,[1084530095560318987],['kyusfIwr'],0,1,1.084530095560319e+18,kyusfIwr,1345497602389921793,k8r1na,˚ ᵕ ˚,64,47,1532,False,1237,0.278,0.722,0.0,-0.6408,negative
8543,D8544,2022-07-06 06:11:39,dunkin better starbuck amp ye said,,[],[],0,2,,,1381072188959195138,aniyahwillis,A👩🏾‍❤️‍💋‍👨🏾.,184,107,14945,False,3423,0.0,0.588,0.412,0.6808,positive
8544,D8545,2022-07-06 06:10:30,interest say domest gladio mkultra,,[902256170],['hum_dunkin'],0,1,902256170.0,hum_dunkin,1096914712426696709,misharipov,Hanch Tarchup Jr.,407,512,33362,False,18711,0.0,0.828,0.172,0.4019,positive
8545,D8546,2022-07-06 06:07:30,jk 1 chocol glaze 2 cake browni batter 3 creamfil chcolat fr 4 halloween specialti donut dunkin 5 specialti donut dunkin,,[1221525761271697410],['remiiinisce'],0,1,1.2215257612716974e+18,remiiinisce,1301752307105882112,SLPKNTRANBOO,𝔩𝔦𝔩𝔦𝔱𝔥,396,20,13043,False,517,0.0,0.924,0.076,0.2263,positive
8546,D8547,2022-07-06 06:03:09,irish peopl come america tri dunkin donut,TheTryChannel,[],[],0,0,,,1273763011115827200,DadWcbs,ChannelDadWCBS,187,101,458,False,32387,0.0,1.0,0.0,0.0,neutral
8547,D8548,2022-07-06 05:59:08,andun na si dunkin nung 70 must great moment lower session road usual hear fond memori older folk gather downtown,,[1464786866172006403],['imelda_bear'],0,0,1.4647868661720064e+18,imelda_bear,1529462291090968576,manongkape,Northerner ☆,39,12,27,False,62,0.059,0.753,0.188,0.7003,positive
8548,D8549,2022-07-06 05:48:27,ice chocol sa dunkin tast like choic sa sci hi,,[],[],0,1,,,33792340,FratriSilva,Fra🌳 Ed☀️,395,421,31768,False,40332,0.0,0.783,0.217,0.3612,positive
8549,D8550,2022-07-06 05:43:34,2nd amend son law gave bag coffe dunkin donut qualiti btw could said veteran theme rather gun theme tri fair,RepealThe2ndAmendment,[880546362],['callierules4151'],0,0,880546362.0,callierules4151,1387424275544645634,BipolarHuman2,Jeff. One day at a time.,135,141,372,False,3302,0.0,0.924,0.076,0.4497,positive
8550,D8551,2022-07-06 05:42:32,say go dunkin doughnut fresh coffe doughnut talk like old time like old time,,[886398296146706432],['davenewworld_2'],0,0,1.4857065176176435e+18,BerkeleyTosh,1485706517617643521,BerkeleyTosh,Berkeley Mack In Tosh,325,160,3451,False,7045,0.0,0.733,0.267,0.7691,positive
8551,D8552,2022-07-06 05:27:52,dunkin donut mecca makkah,,[],[],0,0,,,581883339,Faisal_soli,FaiSal Hakeem 🇸🇦,1828,1534,7405,False,193239,0.0,1.0,0.0,0.0,neutral
8552,D8553,2022-07-06 05:13:51,welcom eco friendli number one harm compani dunkin donut use two million cup per year beverag fun fact carbon footprint import tune behind close door stat,,[],[],0,0,,,1329492481248014336,carboncompanies,environmental footprints,0,149,0,False,83269,0.0,0.726,0.274,0.8614,positive
8553,D8554,2022-07-06 05:10:37,dunkin favorit pre ground must hell tea game,,[1321636444616626177],['Mild_Coconut'],0,2,1.3216364446166262e+18,Mild_Coconut,1329656433311240192,GatorInstant,Instantgator 🐊 A Kind of 🍳🌮,2416,743,50764,False,12930,0.273,0.559,0.168,-0.4389,negative
8554,D8555,2022-07-06 05:10:19,got look weird dunkin donut ladi emot traumat physic ask sacr iceless ice coffe,,[1428940383057219585],['Amalgam8ion'],0,1,1.4289403830572196e+18,Amalgam8ion,2790265139,seth_asf,seth,262,265,33119,False,9042,0.167,0.833,0.0,-0.5267,negative
8555,D8556,2022-07-06 05:06:12,came dunkin donut work ask hot chocol burnt milk made like free cuz your erin simpson like aw thank,,[206945766],['BROS4XCX'],0,1,206945766.0,BROS4XCX,1524738641582460928,dorityeon420,Liam,243,403,2178,False,295,0.0,0.781,0.219,0.8807,positive
8556,D8557,2022-07-06 05:03:53,would drive 20 mph nearest mcdonald drive mayb dunkin donut,,[868673067223887872],['BaddCompani'],0,1,8.686730672238879e+17,BaddCompani,21277644,Shari831,Shari,4567,984,30467,False,5143,0.0,1.0,0.0,0.0,neutral
8557,D8558,2022-07-06 05:02:38,bruh got jason mantzouka commerci knew love dunkin reason,,[8771022],['dunkindonuts'],0,0,,,39606978,thebowss,Dąnïmål 🟣🟡,129,149,167,False,20191,0.0,0.782,0.218,0.5994,positive
8558,D8559,2022-07-06 05:01:07,godddd theyr sooo good reggieee want one mcdonald alway get tini one dunkin arent lt 3,,[1475353098017255429],['REGGlESUX'],0,0,1.4753530980172554e+18,REGGlESUX,1542639778377736195,julissatwts,⬅️ has the worst roommate EVER! 💚❤️💛💗,82,119,789,False,3381,0.0,0.864,0.136,0.3541,positive
8559,D8560,2022-07-06 05:00:23,hey serv dunkin one,,"[1479663018384396290, 18839937, 274294204]","['wfguiteau', 'Popehat', 'willsommer']",0,2,1.4796630183843963e+18,wfguiteau,531818116,DrewRickett,Drew Rickett 💉💉,1732,309,43899,False,35316,0.0,1.0,0.0,0.0,neutral
8560,D8561,2022-07-06 05:00:07,littl thing your 5th year exhibit work lunch best midweek pick dunkin didnt hurt either,,[976946441917812738],['kdomapsychology'],0,2,,,1229569152420990977,katiehwinks,Katie Hardin Winks,291,160,12482,False,352,0.0,0.782,0.218,0.7891,positive
8561,D8562,2022-07-06 04:49:41,domest im check bag 10am pull submit dunkin go order get secur check point breez secur due tsa pre use bathroom fill reusabl water bottl scoop breakfast head gate,,[],[],0,3,,,367356350,DaniJudkins,Abbott Elementary Stan Account 🍎,1160,425,43166,False,17898,0.0,0.887,0.113,0.6597,positive
8562,D8563,2022-07-06 04:44:31,dunkin deez nut mouth,,[1451720768254091273],['pomerinin'],0,1,1.4517207682540913e+18,pomerinin,1420591649927880708,mechamollars,☆ ★ ☆ JERRY ☆ ★ ☆,84,400,5020,False,1252,0.315,0.685,0.0,-0.3182,negative
8563,D8564,2022-07-06 04:42:44,least get upgrad hot cheeto taki dunkin donut wait upgrad plain bagel cream chees statu,,[1482500117106151427],['Vfammm'],0,6,1.4825001171061514e+18,Vfammm,413612008,clexandle,clex 🔥 (V-FAM) (twitch envtuber),463,566,29895,False,50621,0.0,1.0,0.0,0.0,neutral
8564,D8565,2022-07-06 04:39:15,dunkin donut coffe either mud water delici there good good tho,,[],[],0,1,,,858852881428074496,KorraLarson,alex,1307,1316,171637,False,46184,0.08,0.547,0.373,0.8415,positive
8565,D8566,2022-07-06 04:35:38,1 starbuck 2 coffe bean 3 dunkin coffe 4 dutch bro,,[186177516],['Tali_xoxo'],0,2,186177516.0,Tali_xoxo,23499011,e_martinez_90,E Martinez,258,166,5723,False,14253,0.0,1.0,0.0,0.0,neutral
8566,D8567,2022-07-06 04:32:23,1 dunkin ici choco java pl,,[],[],0,1,,,33202093,Targrod,Film Noir Chicken Cubes || Jay-R Trinidad,1107,1164,45298,False,114659,0.0,0.794,0.206,0.0772,positive
8567,D8568,2022-07-06 04:31:36,dunkin trash,,[1280714088088137729],['samhainluna24'],0,1,1.2807140880881377e+18,samhainluna24,1308854699852955648,AscendantKale,Ash/Kale | Mozu4FEH | aini brainrot,408,137,87591,False,43420,0.0,1.0,0.0,0.0,neutral
8568,D8569,2022-07-06 04:30:17,dunkin donut rlli throw perfect donut,,[1308854699852955648],['AscendantKale'],0,2,1.3088546998529556e+18,AscendantKale,1280714088088137729,samhainluna24,Camilla 🖤💜,143,62,5270,False,876,0.0,0.684,0.316,0.5719,positive
8569,D8570,2022-07-06 04:30:08,shot fire outsid mass mcdonald enter nearbi dunkin,,[],[],2,0,,,21419504,WCVB,WCVB-TV Boston,976,343724,4469,True,550979,0.31,0.69,0.0,-0.5574,negative
8570,D8571,2022-07-06 04:29:11,dunkin yo mouth,,[1097275289007198208],['phofaire'],0,0,1.0972752890071982e+18,phofaire,864670793116119040,beomgray,avo ʕ•ᴥ•ʔ ♡ misses skz so fucking much,1305,1610,174781,False,54170,0.0,1.0,0.0,0.0,neutral
8571,D8572,2022-07-06 04:28:26,dunkin great coffe,,"[29218984, 1280478731874848769]","['Joanbet', 'nathaliejacoby1']",0,0,29218984.0,Joanbet,1355316892379082754,Kathrynconti111,Kathrynconti1,421,24,3243,False,1545,0.0,0.423,0.577,0.6249,positive
8572,D8573,2022-07-06 04:27:33,switch diet hot cheeto taki dunkin donut,,[413612008],['clexandle'],0,0,413612008.0,clexandle,1482500117106151427,Vfammm,V-Fam,84,637,120,False,423,0.11,0.89,0.0,-0.1531,negative
8573,D8574,2022-07-06 04:27:00,6 morn dunk hello dunkin boop sinc last woke earli actual greet good morn noon happi hump day relax enjoy hope blastin wednesday missin alway fellow night,dunknatachai,[3436552632],['dunknatachai'],2,2,,,112372797,LukaBlythe,Blythe QuCu,449,43,4205,False,3463,0.0,0.67,0.33,0.9531,positive
8574,D8575,2022-07-06 04:25:17,dunkin donut munchkin,,[],[],2,16,,,1473996722149883907,mnjngwin,tiny,460,455,17362,False,9426,0.0,1.0,0.0,0.0,neutral
8575,D8576,2022-07-06 04:25:05,wait guy like dunkin,,[],[],0,1,,,864670793116119040,beomgray,avo ʕ•ᴥ•ʔ ♡ misses skz so fucking much,1305,1610,174781,False,54170,0.0,0.667,0.333,0.3612,positive
8576,D8577,2022-07-06 04:21:39,sure dunkin donut trend awhil sinc tweet jump trend say nobodi actual run,Dunkin DunkinRun DonutBod DonutDaddy,[],[],0,0,,,118039626,JarrodMartin83,Jarrod Martin,589,281,4575,False,1812,0.054,0.946,0.0,-0.1232,negative
8577,D8578,2022-07-06 04:17:33,take financi decis crave someth alway bad idea like run hungri near dunkin donut,,[],[],0,0,,,945438485674168322,JCunningham_UK,Jack Cunningham,20,9,0,False,3143,0.152,0.739,0.109,-0.25,negative
8578,D8579,2022-07-06 04:16:52,work dunkin donut put tomato juic cocktail chin,,[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,320107,0.0,1.0,0.0,0.0,neutral
8579,D8580,2022-07-06 04:09:19,munchkin dunkin donut,,[],[],0,1,,,1460972568849321985,jeyyxvier,jey ℘ 🎱 GEN AD TIX D-2,2540,1797,8875,False,5029,0.0,1.0,0.0,0.0,neutral
8580,D8581,2022-07-06 04:08:12,dunkin deeznut,,[1555916372],['yburyug'],0,1,1555916372.0,yburyug,931278093662158851,njlegalizeme,njlegalize.me 🍍,5003,3676,65730,False,29433,0.0,1.0,0.0,0.0,neutral
8581,D8582,2022-07-06 04:07:42,let go dunkin,,[827890733226946560],['dnsxmrs'],0,0,8.278907332269466e+17,dnsxmrs,729939827362127872,_leyann,ً ً,724,1481,38783,False,24645,0.0,1.0,0.0,0.0,neutral
8582,D8583,2022-07-06 04:05:34,saw tweet amp got dunkin today,,[3271437038],['TrillestRo'],0,1,3271437038.0,TrillestRo,130765596,kvninv,𝙖𝙜𝙚𝙣𝙩 𝙠𝙖𝙮🪐,246,506,93207,False,129800,0.0,1.0,0.0,0.0,neutral
8583,D8584,2022-07-06 04:02:51,need put dunkin ghetto starbuck western amp slauson,,[],[],0,0,,,3271437038,TrillestRo,AuntieRo ☺️,159,173,16986,False,36458,0.0,1.0,0.0,0.0,neutral
8584,D8585,2022-07-06 04:00:18,5 probabl shitti avocado toast dunkin give joy long kill mall job art passion job keep eat dunkin toast,,[30599715],['Jest_Iris'],0,4,30599715.0,Jest_Iris,2490181376,PunkParaluv2,Venomous Night //🔪,1729,845,126939,False,113382,0.171,0.684,0.145,-0.296,negative
8585,D8586,2022-07-06 04:00:05,bro go dunkin work quick coffe fuck starbuck,,[],[],0,0,,,3315272838,chayyboi,Chayil,369,113,6879,False,4021,0.241,0.759,0.0,-0.5423,negative
8586,D8587,2022-07-06 03:58:10,cousin told tri dunkin butter pecan latt pretti good remind fall,,[899410913207488513],['friocarrieo'],0,1,8.994109132074885e+17,friocarrieo,882357070204424193,CRZYRedHead2018,💙 BlueEyedRedhead 💙,5580,5389,365719,False,331642,0.0,0.736,0.264,0.7269,positive
8587,D8588,2022-07-06 03:53:06,work dunkin custom 60 order coffe white wife pretti funni guy,,[1506845442906148867],['fucksuba'],0,3,1.5068454429061489e+18,fucksuba,1536490413292457984,Yukich4n_,Yuki,375,383,3704,False,2299,0.0,0.79,0.21,0.7269,positive
8588,D8589,2022-07-06 03:52:42,want good starbuck dunkin rec w coffe pleek bc im biggest coffe anti,,[],[],0,0,,,1327821862475280384,sageanalise,sage-🥱☝🏾,191,49,20607,False,2091,0.207,0.599,0.194,-0.0772,negative
8589,D8590,2022-07-06 03:51:47,offic dunkin dunkin chunki,,[1594891825],['trick_disco'],0,1,1594891825.0,trick_disco,60264571,KrabGubby,🦀,323,203,31399,False,15643,0.0,1.0,0.0,0.0,neutral
8590,D8591,2022-07-06 03:48:33,found footi glizzi gulpin chunki dunkin,,[60264571],['KrabGubby'],0,1,60264571.0,KrabGubby,1594891825,trick_disco,big money match game '76,130,78,13695,False,10185,0.0,1.0,0.0,0.0,neutral
8591,D8592,2022-07-06 03:44:15,dunkin deeznut,,[1555916372],['yburyug'],0,1,1555916372.0,yburyug,959903554570997763,TOAD__MODE,wangs,973,864,136015,False,124069,0.0,1.0,0.0,0.0,neutral
8592,D8593,2022-07-06 03:41:27,drive thru dunkin donut mommi,,[],[],0,0,,,1455679762354089987,monchi_ebooks,not monchi 2.0,1,65,11,False,2092,0.0,1.0,0.0,0.0,neutral
8593,D8594,2022-07-06 03:40:50,get way local dunkin donut back one charg thank,,"[829443865065185281, 27000730, 54502344, 13298072]","['BuenoForMiami', 'Timcast', 'MercedesBenz', 'Tesla']",0,0,8.294438650651853e+17,BuenoForMiami,1065079763457449984,nathan24850220,nathan,34,7,91,False,1441,0.118,0.882,0.0,-0.3412,negative
8594,D8595,2022-07-06 03:37:38,realli timelin talk tough thought rassclaat ass gonna pull matter mani dunkin donut way gotta em huh,,[3253079039],['BHquan_libra4'],0,0,3253079039.0,BHquan_libra4,1543808817787416576,BossgdaGhost,🇯🇲🇯🇲🇯🇲ChinuaJ🇯🇲🇯🇲,59,8,25,False,135,0.151,0.819,0.03,-0.6641,negative
8595,D8596,2022-07-06 03:34:01,love good dunkin donut coffe,,"[29218984, 1280478731874848769]","['Joanbet', 'nathaliejacoby1']",0,0,29218984.0,Joanbet,147469245,Adees1,Andrew Dees,323,50,1288,False,1067,0.0,0.413,0.587,0.7964,positive
8596,D8597,2022-07-06 03:31:27,dunkin donut coffe tast exactli like starbuck dont get,,[],[],0,0,,,29719139,__mchko,Michiko,62,49,1904,False,57541,0.0,0.8,0.2,0.3612,positive
8597,D8598,2022-07-06 03:31:24,eh still voic support desanti like last week pretti much less crass trump,,[2453006546],['jamie_dunkin'],0,0,2453006546.0,jamie_dunkin,3300421951,kanellosar,Kanellos,669,76,22217,False,837,0.0,0.656,0.344,0.8126,positive
8598,D8599,2022-07-06 03:30:06,dunkin donut supertuna jin supertuna jin alway listen best global k drama ost global viral song silver vocalist,Yours_Jin SuperTuna_Jin BTSJIN JIN,"[1195501688964018176, 335141638, 335141638]","['Jinniesbelle', 'BTS_twt', 'BTS_twt']",0,0,1.1955016889640182e+18,Jinniesbelle,232079525,mitortoise,listiyani puspita,501,224,153929,False,123072,0.0,0.856,0.144,0.6369,positive
8599,D8600,2022-07-06 03:29:31,white polic ask white murder want drink dunkinssort atta boy prize,,"[805935881454518276, 998592172642394115, 192654133, 1330229483765428224, 1009577803304656896]","['mkht64', 'ShamelessCauli', 'Dan_C_Craig', 'Rudofaux1', 'itsJeffTiedrich']",0,0,8.059358814545183e+17,mkht64,415989820,NOWDumpTrump,Moving Towards Sane Living,418,354,23802,False,17152,0.159,0.727,0.114,-0.3182,negative
8600,D8601,2022-07-06 03:25:27,effort debat buy dunkin donut tea throw harbor like forefath well,,[1393504104],['CoachGalyan'],0,1,1393504104.0,CoachGalyan,487939033,bigsandwich6,Scott Knight,98,259,5743,False,6561,0.0,0.813,0.187,0.5574,positive
8601,D8602,2022-07-06 03:23:08,thx still wait bag front one ten dunkin donut one street,,"[1202367313984442368, 1209396789758967808]","['poo_poo_idiot', 'PIG30NF00D']",0,0,1.2023673139844424e+18,poo_poo_idiot,1328466333340749824,saintr3x,ashton🍂🐈‍⬛,507,46,23174,False,22987,0.0,0.902,0.098,0.3612,positive
8602,D8603,2022-07-06 03:23:00,raheem dream short short ying yang twin whistl u twurk usda throw money tight dick dunkin honor mention kilo ghetto drop,,[],[],0,1,,,74322541,Flyying2Success,Immanuel Almighty,329,2315,17505,False,112055,0.132,0.733,0.134,0.0258,neutral
8603,D8604,2022-07-06 03:19:50,eleg bulli cowork hate buy drink dunkin donut everi day,,[2442782095],['Lvvhcy'],0,2,2442782095.0,Lvvhcy,1432543612982681604,pastelmel0dy,☆nikki☆,198,252,30751,False,661,0.321,0.549,0.131,-0.6705,negative
8604,D8605,2022-07-06 03:17:35,use put look dunkin boii,,[232049604],['Pompapalooza'],0,0,232049604.0,Pompapalooza,228939380,AbsBrah,The Colossal Titans Sweet Ass,191,234,14161,False,17167,0.0,1.0,0.0,0.0,neutral
8605,D8606,2022-07-06 03:12:36,still peddl covid 19 conspiraci allow actual full blown racist sexist huge platform may may contribut jordan peterson hey get lil gold star well done joseph,,[],[],0,2,2453006546.0,jamie_dunkin,2453006546,jamie_dunkin,Jamie,1607,920,36380,False,30944,0.052,0.832,0.116,0.4126,positive
8606,D8607,2022-07-06 03:12:19,ye slightli dip got gravi side dippin dunkin,,[56482178],['vwgb'],0,0,56482178.0,vwgb,3255330211,boootup,‏ً,361,1037,1965,False,1433,0.0,1.0,0.0,0.0,neutral
8607,D8608,2022-07-06 03:11:46,begrudg respect joe rogan,,[],[],0,2,,,2453006546,jamie_dunkin,Jamie,1607,920,36380,False,30944,0.0,0.617,0.383,0.4767,positive
8608,D8609,2022-07-06 03:09:37,would dunkin donut break heart take frozen coffe menu,,[],[],0,2,,,60180911,Ohh_MySweets,$ensei Sweets,268,360,5961,False,92021,0.0,0.756,0.244,0.6369,positive
8609,D8610,2022-07-06 03:07:53,afford strap work dunkin,,[1504528585054429186],['NEWYORKPLSWlN'],0,0,1.5045285850544292e+18,NEWYORKPLSWlN,1033285210874335232,BageIBoss,zaydawg 🐒,257,284,19673,False,1822,0.0,0.788,0.212,0.2235,positive
